,station,state,country,lat,lon,timezone,elev,HDD,CDD,ClimateZone,design_cooling_T,design_heating_T,1,2,3,4,5,6,7,8,9,10,11,12
084170,Jaen,-,ESP,37.78,-3.79,1.0,48.0,1353,2650,3A/B - warm,35.0,3.8999999999999995,8.695967741935497,9.880803571428567,12.000537634408584,14.240694444444419,18.494623655913962,23.063888888888894,27.185618279569916,27.102419354838734,23.574027777777793,17.595564516128995,12.174583333333347,8.718548387096778
084190,Granada,-,ESP,37.18,-3.78,1.0,559.0,1716,2050,3C - warm marine,35.0,1.6999999999999997,6.527419354838711,8.390625000000005,10.500806451612902,12.437916666666668,16.286424731182805,21.103888888888896,24.32473118279569,24.09959677419357,21.05138888888889,15.384543010752692,10.587361111111122,7.387365591397854
084300,Murcia,-,ESP,37.79,-0.8,1.0,62.0,1040,2551,3A/B - warm,30.6,5.6,10.603225806451613,11.398363095238087,12.594758064516144,14.508333333333324,17.385080645161285,20.944027777777784,23.881317204301105,24.58951612903228,22.55819444444442,18.694623655913993,14.34736111111112,11.341129032258054
084820,Malaga,-,ESP,36.67,-4.49,1.0,7.0,797,2919,3A/B - warm,31.34599999999991,7.200000000000001,12.169758064516127,12.806547619047612,14.001881720430124,15.763472222222234,18.6932795698925,22.114166666666634,24.68924731182799,25.292473118279613,23.102777777777767,19.11209677419353,15.129444444444488,12.603629032258072
084870,Almeria,-,ESP,36.85,-2.38,1.0,21.0,701,3120,3A/B - warm,31.699999999999996,7.200000000000001,12.458333333333341,12.998958333333363,14.346236559139774,16.144305555555544,18.74489247311827,22.33305555555553,25.45255376344086,26.00698924731178,24.044583333333357,20.06008064516128,16.19208333333332,13.343145161290321
085090,LAJES,-,PRT,38.77,-27.1,-1.0,55.0,621,2737,3A/B - warm,26.0,9.0,14.086559139784939,13.734970238095245,14.799193548387088,15.163472222222222,16.545564516129033,19.086111111111126,21.117338709677412,22.433198924731165,21.43194444444445,18.876612903225812,16.846111111111117,15.579032258064508
085210,Funchal,Madeira-Islands,PRT,32.65,-16.92,0.0,380.0,642,2565,3A/B - warm,26.0,10.0,14.469220430107532,14.293601190476192,14.63830645161292,14.959583333333333,16.17983870967741,17.51388888888888,19.578629032258046,20.705107526881722,20.447500000000012,19.238037634408595,17.053472222222208,15.047983870967725
085360,Lisboa,,PRT,38.73,-9.15,0.0,71.0,1086,2327,3C - warm marine,31.040999999999986,6.9,10.62352150537633,11.484821428571431,12.838440860215055,14.642499999999977,17.341263440860224,20.069861111111127,22.346774193548402,22.5611559139785,21.25333333333335,17.77607526881722,13.596944444444434,11.004569892473112
085450,PORTO,-,PRT,41.23,-8.68,0.0,73.0,1491,1673,3C - warm marine,27.0,3.0,9.364919354838708,10.657886904761902,11.623655913978494,13.158194444444442,14.547043010752686,17.820694444444438,18.993413978494623,19.379838709677404,18.006111111111114,15.530376344086015,12.152083333333326,10.319354838709671
085490,COIMBRA,-,PRT,40.2,-8.42,0.0,140.0,1294,2039,3C - warm marine,30.4,4.2,9.588440860215046,11.009970238095248,12.721505376344075,13.120000000000003,15.591397849462378,18.98430555555553,20.84408602150535,21.05658602150537,20.59986111111112,16.903360215053787,12.196805555555569,11.234408602150532
085540,FARO,-,PRT,37.02,-7.97,0.0,4.0,769,2847,3A/B - warm,29.199999999999996,6.259,11.778091397849462,12.440029761904762,14.783198924731186,15.757916666666668,18.5627688172043,21.112777777777787,23.89905913978494,23.7108870967742,21.82513888888888,20.17701612903226,15.526388888888876,13.233333333333338
085570,EVORA,-,PRT,38.57,-7.9,0.0,321.0,1350,2208,3C - warm marine,33.6,4.559,8.838575268817191,10.226041666666664,12.468145161290328,13.224444444444442,17.20618279569892,19.81986111111111,22.72741935483872,23.03494623655913,21.982361111111125,17.236693548387105,12.100416666666685,10.488844086021484
085750,BRAGANCA,-,PRT,41.8,-6.73,0.0,692.0,2340,1459,4C - mixed marine,31.0,-1.3,4.297849462365588,6.020089285714282,9.255107526881714,10.80888888888889,12.918817204301085,17.618472222222223,21.72876344086019,21.02271505376344,17.460416666666667,13.212634408602169,8.408333333333333,5.610752688172039
101470,HAMBURG,-,DEU,53.63,10.0,1.0,16.0,3366,864,5C - cool marine,26.1,-5.2,1.9663978494623668,0.15431547619047573,4.428763440860215,6.941111111111112,12.75080645161292,15.832500000000024,16.861290322580633,17.356586021505358,13.526388888888876,9.770161290322577,5.173055555555552,2.56720430107527
102240,BREMEN,-,DEU,53.05,8.8,1.0,5.0,3427,840,5C - cool marine,27.199999999999996,-5.4,2.0448924731182783,0.5302083333333337,3.4404569892473145,7.5913888888889,11.53723118279569,15.873750000000019,16.8486559139785,16.761693548387075,13.694722222222229,9.712365591397853,4.698194444444444,3.0190860215053754
103840,BERLIN,-,DEU,52.47,13.4,1.0,49.0,3156,1124,5A/B - cool,28.5,-4.4,1.873924731182795,0.28392857142857125,5.417069892473112,8.32208333333334,14.013709677419351,17.573750000000015,19.094220430107526,18.46868279569894,14.97055555555556,10.224596774193548,4.4322222222222205,2.4358870967741915
104000,DUSSELDORF,-,DEU,51.28,6.78,1.0,44.0,2865,1140,4C - mixed marine,27.1,-3.8999999999999995,3.5034946236559157,2.5238095238095237,5.396639784946232,9.185694444444453,13.958602150537638,16.373472222222215,18.638037634408587,18.768413978494635,15.352499999999996,11.804973118279564,6.30791666666667,3.738306451612899
105130,KOLN,-,DEU,50.87,7.17,1.0,99.0,3029,1006,5A/B - cool,26.7,-5.4,2.381048387096773,1.8532738095238113,4.906989247311826,8.993333333333338,13.401881720430115,15.583749999999993,17.895967741935493,17.863306451612907,14.395972222222223,11.093682795698914,6.006527777777783,4.07002688172043
106370,FRANKFURT AM MAIN,-,DEU,50.05,8.6,1.0,113.0,3043,1147,5A/B - cool,27.940999999999985,-4.3,2.370967741935483,1.6953869047619068,5.499596774193552,9.24430555555555,14.714919354838715,16.4398611111111,19.51706989247311,18.593682795698943,14.969722222222249,10.669086021505377,4.766527777777787,1.6866935483870968
107290,MANNHEIM,-,DEU,49.52,8.55,1.0,100.0,2738,1319,4C - mixed marine,30.0,-3.141,3.2774193548387096,3.6693452380952416,6.005645161290317,10.108055555555554,16.163709677419334,16.677777777777756,20.11344086021505,20.820161290322595,16.00180555555555,11.026344086021506,5.934583333333323,2.8733870967741937
107380,STUTTGART,-,DEU,48.68,9.22,1.0,419.0,3338,975,5C - cool marine,27.300000000000004,-7.1,0.9881720430107528,-0.18973214285714435,4.546370967741933,8.337222222222225,13.208870967741937,15.102916666666669,18.647983870967746,17.87876344086019,14.124166666666675,9.32258064516127,4.608888888888888,2.0315860215053774
108660,MUNICH,-,DEU,48.13,11.7,1.0,529.0,3737,867,5C - cool marine,27.0,-10.1,-0.4892473118279569,-2.6205357142857144,2.7381720430107515,7.37513888888889,12.352284946236564,14.354861111111116,17.997715053763443,17.26586021505376,13.58638888888888,8.980510752688177,3.554999999999999,-0.17836021505376395
110100,LINZ,-,AUT,48.23,14.2,1.0,313.0,3361,1097,5A/B - cool,27.6,-7.6,-1.4270161290322585,-0.7858630952380941,5.037231182795698,8.576527777777775,15.163440860215067,16.86000000000001,18.98709677419357,18.664381720430107,14.450833333333346,9.38198924731182,3.3984722222222223,1.30766129032258
110360,VIENNA_ SCHWECHAT,-,AUT,48.12,16.57,1.0,190.0,3157,1304,5A/B - cool,28.0,-8.041,-0.10739247311827768,-0.5382440476190485,5.315725806451611,10.593055555555553,15.201478494623654,17.317500000000006,20.185215053763454,19.993010752688157,15.49972222222222,10.747043010752694,4.740833333333338,-0.16895161290322613
111200,INNSBRUCK,-,AUT,47.27,11.35,1.0,593.0,3394,1029,5A/B - cool,27.4,-7.9,-1.3094086021505351,0.5459821428571429,5.258064516129034,9.207361111111094,14.054301075268832,16.568055555555567,18.86720430107529,17.699059139784953,14.238611111111087,10.124193548387092,2.39763888888889,-0.18776881720430105
111500,SALZBURG,-,AUT,47.8,13.0,1.0,450.0,3335,1076,5A/B - cool,27.5,-8.841000000000001,-0.7067204301075267,1.5849702380952386,4.048924731182794,8.756944444444446,13.993279569892477,15.872500000000018,19.150806451612883,18.063172043010756,14.339861111111125,9.94717741935482,4.500000000000008,1.0392473118279553
112400,GRAZ,-,AUT,47.0,15.43,1.0,347.0,3260,1172,5A/B - cool,26.8,-8.841000000000001,-1.3948924731182808,0.32261904761904886,5.34341397849462,10.092222222222233,14.842473118279557,17.36944444444445,19.63817204301075,19.21962365591399,15.064305555555539,9.94650537634409,3.5147222222222245,-0.8205645161290321
115180,PRAGUE,-,CZE,50.1,14.28,1.0,366.0,3702,906,5C - cool marine,26.0,-10.0,-1.496774193548391,-2.0654761904761907,3.5465053763440846,7.93666666666667,13.01370967741936,15.627500000000012,17.316801075268824,17.624193548387105,13.327361111111108,8.378629032258072,2.2256944444444446,0.831989247311827
117820,OSTRAVA,-,CZE,49.72,18.18,1.0,256.0,3560,990,5C - cool marine,26.9,-9.123,-1.1053763440860234,-1.1910714285714274,3.7409946236559173,8.29597222222221,13.506182795698923,16.153888888888897,18.576209677419357,17.6962365591398,13.554861111111126,9.420698924731186,3.413194444444452,-0.3525537634408605
118160,BRATISLAVA,-,SVK,48.2,17.2,1.0,130.0,3036,1398,5A/B - cool,29.0,-9.0,-0.15456989247311842,-0.41473214285714316,5.348790322580646,10.696388888888894,15.812768817204304,18.316944444444445,21.23024193548387,20.759408602150543,15.809305555555541,9.764112903225806,5.258194444444444,1.5482526881720446
119680,KOSICE,-,SVK,48.7,21.27,1.0,232.0,3450,1188,5A/B - cool,27.9,-10.640999999999998,-2.3086021505376335,-1.1611607142857143,4.142338709677425,9.605833333333335,15.125403225806444,17.85847222222224,19.289247311827964,19.464381720430097,14.7198611111111,9.644489247311837,3.352222222222222,-1.6604838709677412
121000,Kolobrzeg,-,POL,54.18,15.58,1.0,0.0,3537,670,5C - cool marine,22.5,-2.9819999999999993,0.7254032258064509,2.5813988095238085,4.337903225806454,5.000416666666668,11.890188172043008,13.890277777777783,15.735215053763444,16.489516129032243,13.3123611111111,7.976612903225809,5.857499999999998,2.4599462365591376
121050,Koszalin,-,POL,54.2,16.18,1.0,0.0,3686,724,5C - cool marine,24.0,-8.640999999999998,-0.7689516129032264,-0.8282738095238094,4.25779569892473,6.132499999999993,11.607526881720435,13.280416666666659,16.660080645161326,16.175403225806452,14.091527777777777,9.12647849462365,3.6409722222222247,2.044354838709679
121150,Ustka,-,POL,54.58,16.85,1.0,0.0,3694,669,5C - cool marine,21.5,-5.9,-0.28252688172043,0.17812500000000067,3.277822580645163,5.105416666666665,9.737365591397857,14.39847222222222,16.23723118279571,16.421370967741915,12.859166666666644,9.347715053763443,5.210416666666665,2.1368279569892463
121200,Leba,-,POL,54.75,17.55,1.0,0.0,3733,800,5C - cool marine,23.8,-6.941,-0.4350806451612891,-0.3209821428571437,3.2993279569892477,5.9273611111111135,10.837903225806448,14.671388888888886,16.979704301075284,17.335349462365585,13.171527777777767,10.028091397849463,2.585694444444441,0.07795698924731197
121250,Lebork,-,POL,54.55,17.75,1.0,0.0,3739,774,5C - cool marine,25.840999999999987,-7.6,1.1420698924731199,-0.34062500000000134,0.4743279569892469,6.283611111111114,11.918682795698928,15.63680555555557,17.069758064516126,15.449731182795704,12.95402777777778,8.792473118279556,3.4769444444444497,1.764919354838709
121350,Hel,-,POL,54.62,18.78,1.0,0.0,3571,801,5C - cool marine,22.9,-4.6,-0.04112903225806495,0.20342261904761877,2.605645161290323,6.055555555555558,9.677822580645165,15.83027777777776,17.977553763440856,17.443951612903227,13.33694444444445,9.214784946236565,4.553055555555561,2.515725806451614
121400,Gdansk Port Polnocny,-,POL,54.35,18.63,1.0,0.0,3438,854,5C - cool marine,23.2,-4.6,2.0146505376344095,1.1703869047619055,3.4862903225806465,7.653888888888889,10.706854838709667,15.506250000000025,18.695430107526878,16.260618279569886,14.455555555555573,8.67553763440859,3.96138888888889,1.8793010752688175
121600,Elblag,-,POL,54.15,19.43,1.0,0.0,3949,750,5C - cool marine,24.3,-11.4,-1.924193548387096,-1.9863095238095247,1.5587365591397846,6.364444444444441,11.68776881720431,15.206527777777763,16.379166666666663,15.495967741935477,13.114444444444429,7.790860215053759,3.2379166666666688,0.05779569892473129
121850,Ketrzyn,-,POL,54.08,21.38,1.0,110.0,3994,828,5C - cool marine,24.5,-11.6,-4.073790322580644,-3.9312500000000044,1.785618279569891,8.070277777777772,13.604973118279561,15.373888888888898,16.261424731182828,16.10819892473119,13.62333333333333,8.288844086021513,1.066388888888882,-0.6645161290322572
121950,Suwalki,-,POL,54.1,22.93,1.0,186.0,4299,799,6A/B - cold,25.6,-15.400000000000002,-5.3225806451613,-4.949255952380945,1.2997311827956988,6.781666666666668,13.565053763440853,15.702222222222233,16.050403225806456,15.581720430107525,12.446527777777773,6.757930107526889,0.08611111111111096,-2.347849462365593
122000,Swinoujscie,-,POL,53.92,14.25,1.0,0.0,3352,868,5C - cool marine,23.5,-5.2,0.4825268817204294,0.9339285714285718,4.564247311827957,6.778333333333335,11.723790322580642,15.978333333333323,16.821639784946235,17.43225806451612,13.920277777777784,10.969489247311824,5.163472222222229,2.1776881720430104
122050,Szczecin,-,POL,53.4,14.67,1.0,0.0,3411,918,5C - cool marine,24.8,-7.1,1.076209677419354,-0.23720238095238186,4.039247311827957,7.802222222222212,12.680913978494624,15.887083333333331,17.615725806451604,17.537500000000023,13.921944444444453,7.995430107526885,4.9130555555555535,1.9909946236559182
122100,Resko,-,POL,53.72,15.12,1.0,0.0,3531,792,5C - cool marine,26.3,-9.241,-1.2373655913978507,-0.7058035714285713,5.94502688172043,6.988472222222222,12.128494623655905,15.147361111111088,17.10846774193548,16.375940860215064,13.135972222222234,10.496370967741933,4.31222222222222,1.7346774193548373
122150,Szczecinek,-,POL,53.72,16.7,1.0,144.0,3741,727,5C - cool marine,25.7,-7.4,-0.12217741935483982,-0.9592261904761896,2.518951612903226,6.120833333333334,10.073655913978504,14.742777777777777,17.156586021505376,16.19677419354837,12.998333333333319,8.809139784946233,5.617222222222225,1.246639784946237
122300,Pila,-,POL,53.15,16.75,1.0,0.0,3586,902,5C - cool marine,26.2,-11.041,-0.2797043010752685,-0.31726190476190563,3.0045698924731155,7.843333333333327,14.197177419354828,15.89208333333333,16.342876344086033,17.39489247311829,12.81472222222222,10.13494623655914,3.6894444444444447,-0.6141129032258091
122350,Chojnice,-,POL,53.7,17.57,1.0,172.0,4006,724,6A/B - cold,24.6,-10.6,-0.700268817204302,-3.7971726190476263,3.531854838709676,5.861805555555561,11.47217741935483,15.592916666666664,15.971236559139781,16.542876344086014,11.799861111111111,7.179166666666667,1.9918055555555554,-0.45470430107526916
122400,Bydgoszcz,-,POL,53.15,18.0,1.0,0.0,3742,828,5C - cool marine,25.4,-9.1,-0.7055107526881724,-0.030803571428571565,0.021370967741935858,6.580138888888892,14.230241935483873,14.524583333333345,17.3239247311828,16.410887096774207,11.012500000000006,8.12002688172044,5.236805555555561,1.92325268817204
122500,Torun,-,POL,51.1,23.08,1.0,0.0,3665,894,5C - cool marine,25.840999999999987,-8.9,-0.7270161290322579,-0.9069940476190469,3.298521505376344,6.7899999999999965,13.637634408602153,17.2290277777778,17.01975806451613,16.258602150537616,13.581111111111111,7.6517473118279575,2.376388888888887,1.1567204301075278
122700,Mlawa,-,POL,53.12,20.38,1.0,149.0,3921,784,5C - cool marine,24.5,-8.7,-2.289784946236559,-1.1726190476190477,2.5591397849462347,7.5037499999999975,13.098118279569876,15.660138888888875,16.495698924731172,15.68951612903223,12.144861111111105,7.114919354838706,3.1387500000000035,-1.4908602150537638
122720,Olsztyn,-,POL,53.78,20.48,1.0,137.0,4106,767,6A/B - cold,25.8,-9.7,-3.589112903225807,-2.8589285714285686,2.5123655913978498,5.505138888888891,10.895161290322578,15.44611111111113,17.72379032258064,16.451344086021518,12.813888888888885,6.345967741935484,1.9438888888888906,-0.5291666666666651
122800,Mikolajki,-,POL,53.8,21.58,1.0,132.0,4019,815,6A/B - cold,24.9,-10.940999999999999,-3.890725806451615,-2.31845238095238,2.9963709677419375,5.112361111111115,13.571908602150534,15.452777777777783,17.40416666666666,16.461021505376326,10.710138888888888,8.31088709677419,2.6663888888888905,-0.9845430107526894
122850,Ostroleka,-,POL,51.17,19.13,1.0,0.0,3823,891,5C - cool marine,26.1,-10.9,-0.48884408602150614,-1.4892857142857134,2.598387096774194,7.308194444444445,14.58413978494624,16.35111111111111,17.91881720430109,16.981720430107515,11.755972222222226,5.79798387096775,1.958472222222224,-0.9860215053763471
122950,Bialystok,-,POL,53.0,23.25,1.0,151.0,4100,779,6A/B - cold,25.3,-13.841000000000001,-4.932258064516125,-1.9974702380952394,1.6822580645161271,7.252638888888886,13.246505376344091,15.943472222222244,17.27432795698926,14.4766129032258,12.109583333333344,7.14005376344087,1.5540277777777782,-1.3198924731182768
123000,Gorzow Wlkp,-,POL,52.73,15.23,1.0,0.0,3445,1038,5A/B - cool,27.800000000000004,-8.6,0.2872311827956979,0.47961309523809587,5.12916666666666,8.253194444444446,12.665053763440877,17.369027777777788,18.50887096774192,18.570967741935494,13.755277777777794,8.051747311827958,3.2047222222222156,0.6282258064516125
123100,Slubice,-,POL,52.35,14.58,1.0,0.0,3377,920,5C - cool marine,27.4,-8.581999999999999,0.7168010752688174,-1.117410714285713,5.044220430107525,8.687083333333325,13.325806451612891,15.71750000000001,18.083064516129028,16.405645161290344,13.803888888888897,10.785080645161282,3.5002777777777743,2.033870967741935
123300,POZNAN,-,POL,52.42,16.83,1.0,92.0,3522,982,5C - cool marine,27.0,-8.0,-0.2329301075268815,-0.71889880952381,2.7250000000000014,8.299027777777777,13.37043010752688,16.286250000000006,18.6502688172043,17.89206989247312,13.781527777777786,8.550940860215048,2.979861111111111,1.2169354838709685
123450,Kolo,-,POL,52.18,18.62,1.0,117.0,3521,951,5C - cool marine,26.1,-7.9,-0.6081989247311823,1.8305059523809533,2.7491935483871,8.022222222222222,14.143413978494632,17.52958333333334,15.931048387096762,17.50107526881718,13.700416666666655,8.760752688172039,4.140833333333338,-0.8571236559139785
